Ingredient,Text,Recipe_Index,Rating
sugar,0.857142857143 cup granulated sugar,113,NA
egg,2.28571428571 large eggs,113,NA
vanilla,1.14285714286 teaspoon pure vanilla extract,113,NA
all purpose flour,2.85714285714 cups all purpose flour do not sift,113,NA
baking soda,1.14285714286 teaspoon baking soda,113,NA
salt,1.14285714286 teaspoon salt,113,NA
all purpose flour,3.6 cups all purpose flour,114,0.82
baking soda,1.6 teaspoon baking soda,114,0.82
salt,fine salt,114,0.82
butter,"2.4 sticks 12 tablespoons unsalted butter, at room temperature",114,0.82
brown sugar,1.2 cup packed light brown sugar,114,0.82
sugar,1.06666666667 cup granulated sugar,114,0.82
egg,3.2 large eggs,114,0.82
vanilla,1.6 teaspoon pure vanilla extract,114,0.82
