Sentence,Cluster,Coord1,Coord2 
"Stir in flour, baking soda, baking powder, and salt and mix just until combined.",5,-1.09411086851,0.579142878357
"Avoid overmixing the dough once the flour is added.
",4,-0.17723299098,-0.0431952157146
"Stir in semisweet and milk chocolate chips.
",3,-1.29706549804,0.785948726277
"If time allows, tightly wrap cookie dough and let chill.
",0,0.203180506456,-0.288068218019
"Drop onto parchment or Silpat lined baking sheet.
",6,0.502566714762,1.03778191944
"Bake for 8 - 11 minutes or until color begins to develop on the edges.
",1,0.726949103915,-0.463761040146
"Let cool for 5 minutes before removing from pan.
",0,0.692150698727,-0.426913232003
Preheat your oven to 375 degrees.,2,1.35560814381,1.4346401407
"Line a baking sheet with parchment paper or leave ungreased.

",6,0.483715792631,0.623343649166
"In a large bowl or the bowl of you mixer add the sugars and melted butter and mix well until creamy. 

",4,-0.633342180918,-0.147712490056
"Add the eggs, vanilla, baking soda and salt to the bowl and beat on low speed until well incorporated, for about 30 seconds.

",4,-0.245104746889,-0.234312242444
Add the flour to the bowl and mix until crumbles form.,4,-0.568802158578,-0.155889891044
"Note that you could mix your flour with the salt and baking soda, but I don't find that it makes a difference at all. 

",0,-0.121162546577,-0.836862442792
"Add the chocolate chips to the bowl and use a spatula to mix them in to the dough. 

",4,-0.223954769695,-0.338170731767
"You can use a small ice cream scoop to scoop out cookie balls or use your hands to roll out the dough into balls, up to you how big you want your cookies.",0,0.0720587631973,-0.758947031879
Place them onto the prepared baking sheet.,6,0.224848831303,-0.143789577346
"This recipe yields around 50 cookies, so if you can only bake one tray at a time, place the remaining cookie dough in the fridge until ready for the next batch.",0,0.261075522525,-0.565872972771
"Repeat with remaining cookie dough.

",6,0.0734282201125,0.348211425315
Bake 9 to 11 minutes or until just barely golden around the edges of the cookies.,1,0.474625119706,-0.455163422384
"DO NOT OVER BAKE. 

",0,0.574431762116,-0.447907557663
"Let them cool on the baking sheet for about 15 minutes, then transfer them to  wire rack to finish cooling or enjoy eating them.
",0,0.555509485784,-0.573721311479
"Whisk the flour, salt, and baking soda in a medium bowl.",5,-1.02751095489,0.682143963784
"Set aside.
",0,0.609810114857,-0.610259563771
In a separate bowl melt the butter.,4,-0.492613382919,0.026314287281
"Add in both white and brown sugars and whisk vigorously for about 1 minute.
",4,-0.251546427956,-0.243426498791
"Whisk in one egg to the sugar-butter mixture, stirring until it's fully mixed in.",4,-0.634105316488,-0.0839857136322
"Scrape the sides of the bowl with your spatula.
",0,0.106762457086,-0.272391864878
"Whisk in the second egg and the vanilla and scrape the sides of bowl again.
",4,-0.371283235054,-0.34596054435
Add the dry ingredients to the wet and stir with the spatula to fully combine.,4,-0.268200818955,-0.330231099041
Make sure you've scraped the bottom of the bowl and there are no streaks of dry ingredients left.,0,-0.035314928995,-0.901456570744
Stir in the chocolate chips.,3,-0.998748305527,0.0985414996162
The dough will be soft but DON'T add more flour.,4,-0.211645640844,-0.366666083161
"It needs to be chilled now to firm up.
",0,0.457046454492,-1.04433627842
IMPORTANT NOTE:,0,0.834715865954,-1.30172595796
Chill the dough for a minimum of 1 hour.,1,0.579982335365,-0.27094644742
This will make it easier to scoop and you cookies will keep their shape better while baking.,0,0.152039122472,-1.02455475788
(This dough can be made and kept in the fridge for 7 days.,0,0.45595765794,-0.792006772871
"The dough also freezes really well)
Scoop 14 balls of cookie dough (1/4 cup/100g each) and place on a parchment-lined baking sheet.",6,0.284967144781,0.205246719573
"Leave some space between the cookies as they spread out during baking.
",0,0.17253102677,-0.713539196166
"Bake the cookies at 375oF (190oC) for 12 minutes, or until the edges are set and the cookie is beginning to turn golden brown throughout, but still doughie in the middle.",0,0.367038499087,-0.622604884671
"It is really important you don't over bake these cookies otherwise the won't be soft in the middle.
",0,0.277423256803,-1.23140577722
"Let cool on the sheet for 5 minutes, then transfer to a wire rack to cool completely.
",0,0.75729977573,-0.726852934656
Store them at room temperature in an airtight container for up to 3 days.,0,0.731367361897,-0.553854545478
"#
The raw dough can be frozen for up to 8 weeks.
",0,0.490813171536,-0.463513294874
"Preheat oven to 375F. Line a baking sheet with a Silpat or parchment paper.
",6,0.680445697146,0.82336681039
"In a large bowl, sift flour, baking soda, and salt.
",5,-0.827211452181,0.525744717719
"In a separate bowl of a stand mixer, beat butter, granulated sugar, brown sugar, and vanilla extract in large mixer bowl until creamy.
",5,-0.917334601747,0.228471302616
"Add egg, beating well.",4,-0.470294300428,-0.46250078999
Gradually beat in flour mixture.,5,-1.03062221128,0.384642674617
"Stir in chocolate chips.
",3,-0.895146388911,0.415202253637
Drop by rounded tablespoon onto ungreased baking sheets.,6,0.113481202533,1.44402852476
"Bake for 9 to 11 minutes, until cookies are golden brown.
",1,0.413461937358,-0.0436340933234
Sprinkle with flake salt.,5,-1.02099150745,1.0143716213
"Cool on baking sheets for 2 minutes; remove to wire racks to cool completely.
",0,0.682072386828,-0.199262043319
"Preheat the oven to 350 degrees.
",2,1.25867936359,1.1873433393
"Combine flour, baking soda, baking powder and salt.",5,-1.46986229097,1.37505868011
"Mix to combine and set aside.
",4,-0.0371081670803,-0.559625641751
"Using paddle attachment on mixer, cream butter and sugars together just until blended.
",4,-0.506889994332,0.0347083726602
"Add eggs, one a time, mixing well after each addition.
",4,-0.0520032688712,-0.730454635463
"Add the vanilla.
",4,-0.434851883686,-0.132024576815
"Put mixer on low speed, and add in dry ingredients.
",4,-0.106321796788,-0.294537262148
Mix until just combined.,4,-0.237867571538,-0.700505176285
"Do not overmix.
",0,0.325597790831,-0.444748022013
"Stir in chocolate chips by hand gently.
",3,-0.55682771103,0.0714966768481
It's best to make bigger cookies for the right texture -,0,0.222100719566,-1.14932178219
"so I would recommend using 4 Tablespoon size scoop to form your cookies.
",0,0.212900449488,-0.35529629719
Place on cookie sheet and bake for 117 minutes.,1,0.66613788703,0.0942783136777
I like mine to look a little undercooked in the middle,0,0.182389396797,-1.22547006087
", then let them finish cooking on the cookie sheet for a few minutes while they cool.",0,0.330052876747,-0.825944319263
"Then move them to a cookie rack or plate to keep cooling.
",0,0.557827446555,-0.578999898699
"If you are freezing these cookies: Form into balls, and freeze on a cookie sheet.",0,0.243670210147,-0.567444366536
After frozen remove and add to a ziploc freezer bag.,0,0.132583967041,-0.139276779729
They will last for about a month in the freezer.,0,0.572662213725,-1.21820905631
"To bake just take out and bake as directed, adding a few extra minutes of baking time.
",0,0.305502304085,-0.426402300654
"Line a baking sheet with parchment paper.
",6,0.399723186938,0.429014340808
"In a medium bowl, whisk together the flour, baking soda and salt, set aside.
",5,-0.700864439748,0.315654241069
"For the browned butter: In a small pot over medium heat, melt 1 stick of butter, swirling the pan until lightly browned with a nutty aroma, about 5 minutes.",4,-0.199497501168,0.162436373141
"Set aside.
",0,0.609810114857,-0.610259563771
"In the bowl of an electric mixer, fitted with a paddle attachment, add one stick room temperature butter, granulated sugar, light brown and dark brown sugars, beat on medium speed until combined.",4,-0.361426463507,-0.0764111763276
"Add the eggs, one at a time, and vanilla, beat until combined.",4,-0.270857645073,-0.73961141745
"Slowly stream in the melted butter, until mixed.",4,-0.673326196099,-0.141355629415
Add the flour mixture until completely combined.,4,-0.663606858164,0.0801696095989
Stir in the chocolate chips.,3,-0.998748305527,0.0985414996162
"Using a 1/2 ounce scoop (about 1 tablespoon), scoop the cookie dough onto parchment lined baking sheet, chill in refrigerator for 1 hour.
",6,0.129075622066,0.596624925979
Preheat oven to 350F degrees.,2,1.61730736591,2.18405569513
"Line 2 baking sheets with parchment paper.
",6,0.433604012315,0.661345486623
Place cookie dough 2 inches apart on the lined baking sheets.,6,0.287367793966,0.479610305979
"Bake in oven for 8-10 minutes, until golden around the edges and still soft in the middle.",1,0.402873626355,-0.378584469935
Let cool on the baking sheet for 2 minutes.,1,0.577266962066,-0.205292223793
"Transfer the cookies to a wire rack to cool completely, if you desire.
",0,0.523358724181,-0.842702522448
"Helpful Tips: 
- Serve with chocolate, vanilla and pistachio ice cream for an easy ice cream sandwich party!",3,-0.51509532456,-0.136680915
"Roll ice cream sandwiches in sprinkles, mini chocolate chips and chopped peanuts.
",3,-1.04150601913,0.57183682688
"- Let dough chill in freezer for 30 minutes if you are in a hurry to bake!
",0,0.624115778986,-0.410930913411
"Preheat oven to 375F. Mix flour, baking soda and salt in medium bowl.",5,-0.648349300479,1.2507444075
Set aside.,0,0.497541305095,-0.854369939341
Beat butter and sugars in large bowl with electric mixer on medium speed until light and fluffy.,4,-0.475324044119,-0.0273661797989
Add eggs and vanilla; mix well.,4,-0.908687929463,-0.0464324594163
Gradually beat in flour mixture on low speed until well mixed.,4,-0.496503760116,-0.209253856875
"Stir in chocolate chips and walnuts.

",3,-1.12091743422,0.540925369624
"Drop by rounded tablespoons about 2 inches apart onto ungreased baking sheets.

",6,0.415995477508,0.923114847791
Bake 8 to 10 minutes or until lightly browned.,1,0.575430938521,0.494759947715
Cool on baking sheets 1 minute.,1,0.500945271297,0.31037476059
"Remove to wire racks; cool completely.
 ",0,0.747566723506,-0.44780741187
"Heat oven to 375F.
 ",2,0.871151618195,0.877941785422
"Beat butter, granulated sugar, brown sugar and vanilla in large bowl with mixer until creamy.",5,-1.39836551487,0.540333063028
Add eggs; beat well.,4,-0.316425594963,-0.501705678096
"Stir together flour, baking soda and salt; gradually add to butter mixture, beating until well blended.",5,-1.05548172744,0.464050853162
"Stir in chocolate chips and nuts, if desired.",3,-0.792466759052,-0.0347951137433
"Drop by teaspoons onto ungreased cookie sheet.
 ",6,0.334615340843,1.21805557838
Bake 8 to 10 minutes or until lightly browned.,1,0.575430938521,0.494759947715
Cool slightly; remove from cookie sheet to wire rack.,0,0.575451354097,-0.10983195313
Cool completely.,0,0.420947488241,-1.09507953342
"Makes about 5 dozen cookies.
",0,0.457160558275,-0.321100315344
Preheat oven to 375 degrees F (190 degrees C) with rack in center of oven.,2,1.18045913204,1.01043865252
"Line two baking sheets with parchment paper.

",6,0.355257155343,0.452649245616
"In the bowl of your electric mixer (or with a hand mixer), beat the butter until smooth and creamy.",4,-0.223495584784,-0.369965027056
Add the white and brown sugars and beat until fluffy (about 2 minutes).,4,-0.0846073971668,-0.279811200439
"Beat in eggs, one at a time, making sure to beat well after each addition.",0,0.120995275905,-1.20749521398
Add the vanilla and beat until incorporated.,4,-0.522930229629,-0.592407950944
"Scrape down the sides of the bowl as needed.

",0,0.184017825232,-0.675931591085
"In a separate bowl, combine flour, baking soda, and salt.",5,-0.95272919699,0.46677666689
"Add the dry ingredients to the egg mixture and beat until incorporated, adding the chocolate chips and nuts (if using) about half way through mixing.",4,-0.394664934795,-0.390120539997
"If you find the dough very soft, cover and refrigerate until firm (from 30 minutes to two hours).

",0,0.5152121999,-0.541943550817
"For large cookies, use about a 2 tablespoon ice cream scoop or with two spoons, drop about 2 tablespoons of dough (35 grams) onto the prepared baking sheets.",6,-0.115245034188,0.339389165912
"Bake about 10 - 14 minutes , or until golden brown around the edges.",1,0.485121133182,-0.194176640157
"Cool completely on wire rack.



",0,0.771039128375,-0.442112684027
": http://www.joyofbaking.com/ChocolateChipCookies.html#ixzz58zeJSqMM
Follow us: @joyofbaking on Twitter",0,1.02888037167,-0.740985701745
"| joyofbaking on Facebook
",0,1.05843210256,-0.41451463377
Preheat the oven to 37 Spray the cookie sheet with nonstick spray,6,0.576205668289,1.06823513997
or you can use a liner.,0,0.561696487789,-1.08287961521
"Silicone liners (like silpats) and parchment paper both work very well.

",0,0.417290150181,-0.340799807894
Mix together the two sugars.,4,-0.575497403645,-0.450111693058
Be sure to break apart any hard chunks of brown sugar and get the two sugars fully mixed.,4,-0.261359907245,-0.755190502317
"We prefer dark brown sugar because we think it has a deeper, more caramel flavor, but light brown sugar will make your cookies taste a bit sweeter.

",4,-0.555760456406,-0.681994476339
Mix the softened butter into the sugar in globs.,5,-1.05727159159,0.197345946727
"This helps really incorporate the butter and the sugar.

",4,-0.454170273441,-0.592696383736
Mix in the eggs one at a time.,4,0.000609194755905,-0.91313495534
"Crack the eggs directly into the bowl with the butter-sugar mix, and then use your spoon to lightly beat the eggs before stirring them into the butter and sugar.

Measure and mix in the vanilla, salt, and baking soda.",4,-0.677670238898,-0.137880662609
Mix the batter as much as possible right now.,0,0.0155705964444,-1.0975926635
"Break apart any remaining clumps and make sure the batter is a consistent color throughout.

",0,0.122975979648,-0.866177510781
"If you prefer, you can mix the salt and baking soda with the flour in a separate bowl instead of adding them now.",4,-0.389353227568,-0.483261623167
"This ensures that these dry ingredients are evenly distributed throughout the batter, but we've never had any trouble adding them in at this point.",0,0.0897132918524,-1.11379446639
"Honestly, we just prefer to save ourselves an extra bowl to wash!

",0,0.307414124869,-0.956124756262
Add the flour all at once.,4,-0.15666924438,-0.499905412442
"At this point, you want to mix the batter as little as possible to avoid forming too much gluten.",0,0.135778443515,-1.07815239851
"Stop mixing as soon as there is no more visible flour on the dough or in the bottom of the bowl.

",0,0.0323230848694,-0.718462952525
"Add the chocolate chips all at once and use a folding motion to incorporate them into the batter.

",0,0.00919608387588,-0.694566260841
"Scoop the batter onto your baking sheet, spacing the balls of dough roughly 2 inches apart.",6,0.227378029981,0.280449030094
We use a tablespoon and measure out slightly rounded balls - they're about the size of pingpong balls.,0,0.159028926358,-0.656621423327
"You can certainly go larger or smaller as you prefer!

Bake the cookies for 9-11 minutes.",0,0.63247908399,-0.7301300644
"Take them out when they look puffy, are set around the edges, and dry to the touch.",0,0.244168147085,-1.16496562869
Let them cool for a few minutes on the baking sheet.,0,0.460119298597,-0.642357081724
"As they cool, they will collapse back on themselves.

",0,0.442421915144,-1.4103658819
Transfer the cookies to a rack to finish cooling completely.,0,0.553927167504,-0.569495112211
"Bake the rest of the cookies in batches.
",0,0.158371983499,-0.16401797141
Preheat oven to 350.,2,1.31070485034,1.76654981756
"Mist a large baking sheet with cooking spray, then wipe it off with a paper towel.",6,0.0765085783594,-0.127019449828
"(You barely need anything on the pan, the cookies will produce their own anti-stick grease!)
",0,0.357462729089,-0.658400271216
"In a large bowl mix together sugars, butter, eggs, and vanilla.",5,-1.07570802606,0.132218868147
"In another bowl combine flour, salt, and baking soda and whisk to combine.",5,-1.0217400972,0.49435064106
"Add dry ingredients to wet ingredients and mix until just combined (I do this part with a spoon or spatula, instead of a hand mixer etc, to keep the batter from becoming ""over mixed"")
Roll the dough into 5 inch balls (if the dough is way too sticky you can add a little more flour 1 tablespoon at a time until you can roll it - it will still stick to your hands a little bit",0,0.0463738986544,-0.623373674382
but that's okay).,0,0.466402751926,-1.30177710478
Place rolled dough balls on prepared baking sheet 3 inches apart and press each ball down slightly with the palm of your hand to flatten it a little bit.,0,0.221880414618,-0.452784832416
Stuff extra chocolate chips in the top of the cookies if you'd like.,0,-0.138430960265,-0.864727315097
(I always do this),0,0.689059397606,-1.25408202481
"Bake 10-12 minutes.
",1,1.18166416575,0.392978238938
Remove from oven and allow to cool 10 minutes on the pan.,1,0.705763512838,-0.218902982935
Repeat process with remaining dough.,6,0.134301216004,-0.110671031709
"Store in airtight container at room temperature.
",0,0.64657293429,0.0136450491382
"In a large mixing bowl, whisk together the flour, baking soda, and salt.",5,-0.968349740459,0.435628088862
"Set aside.
",0,0.609810114857,-0.610259563771
"In the bowl of a stand mixer fitted with the paddle attachment, or in a large mixing bowl using an electric mixer, cream together the butter, brown sugar, and granulated sugar for 2 minutes until well combined.",4,-0.377046260505,-0.13453665797
"Add in the eggs and vanilla extract one at a time and mix until fully combined.
",4,-0.283025752854,-0.596220304417
"Slowly mix in the flour mixture and continue mixing until just combined, then mix in the chocolate chips, making sure to scrape down the sides of the bowl as needed.
",4,-0.372336679542,-0.511893887572
"Cover the cookie dough tightly and transfer to the refrigerator to chill for at least 2 hours.
",0,0.587117168826,-0.305066671347
"Once the dough is almost chilled, preheat the oven to 350F. Line large baking sheets with parchment paper or silicone baking mats and set aside.
",6,0.204700485394,0.306513916229
"Remove the cookie dough from the refrigerator, scoop out 2 tablespoon sized balls of cookie dough, and drop onto the prepared baking sheets.",6,-0.110692002415,0.368712996648
"Make sure to leave a little room between each ball of cookie dough as they will spread a little while they bake.
",0,0.220694666465,-0.85613798505
Bake in separate batches at 350F for 10-12 minutes or until the edges of the cookies are lightly golden brown and the top is set.,1,0.40561925444,-0.236273836337
"Remove from the oven and cool on the baking sheet for 5 minutes, then transfer the cookies to a wire rack to finish cooling.
",0,0.562056545385,-0.2545433343
Heat oven to 325 degrees,2,1.30225680818,1.7690186919
"In a medium bowl mix together flour, salt, and baking soda..
",5,-0.912663979449,0.589197233331
"In a separate large mixing bowl beat the butter and sugars together with an electric mixer until well blended. 

",4,-0.45899092585,-0.252253412762
"Add the egg, egg yolk, and vanilla.",5,-1.0997832783,0.250287271812
"Stir in the dry ingredients and mix until just combined. 

Gently stir in the chocolate chips.",4,-0.680913206373,-0.13679081564
"The dough will be soft.

Gently scoop dough into balls and place on a cookie sheet.",6,0.0227537160839,-0.181821320006
Bake for 10-12 minutes.,1,1.1524395686,0.17955136528
"Store in an airtight container.
",0,0.435875603148,-0.176284985872
"Preheat oven to 37
Cream together the butter, sugar, brown sugar, eggs, baking soda, salt and vanilla.
",5,-0.833631911373,0.854652885052
"Slowly add the flour to the mix.
",4,-0.369142299452,-0.242302912416
"Stir in the chocolate chips and drop by teaspoonfuls, 2 inches apart, onto a greased cookie sheet.",6,0.0289527319034,0.0973748802365
"Bake 115 minutes or until lightly browned.
",1,0.489884256223,0.791840885957
"Preheat oven to 37
",2,1.4391415534,1.56377965874
"In a stand mixer, beat butter and shortening together until combined (about a minute).",4,-0.0139896686188,-0.398647818594
Add sugars and beat another minute or two.,4,-0.127081571808,-0.741830438213
Add vanilla and egg.,3,-1.21976411486,0.27073991579
"Beat again.
",0,0.365193531757,-1.01250194404
"Mix in the chocolate chips.
",3,-0.675094165561,-0.0809915466614
"Add the flour, soda, and salt.",5,-1.06316579096,0.325311927263
Mix JUST until combined.,4,-0.237867574352,-0.700505179747
"It will look over-floured for a few seconds, but should come together fairly quickly.
",0,0.443855300296,-1.02835611771
"Scoop golf-ball size spoonfuls of dough onto cookie sheet, sprinkle each ball with a pinch of kosher or sea salt and bake for 9-11 minutes (mine are 11 minutes, every time, except when I've made them in a higher altitude like Utah, and there it's about 9 minutes).",0,0.290742312554,-0.37955322074
"They should be light-colored and puffed when they come out of the oven, but dry-looking (not shiny or wet).",0,0.288004682557,-0.809187460232
"Let cool on the pan for about 5 minutes then transfer to cooling rack.
",0,0.791594781,-0.432168729731
"Preheat oven to 375F.

",2,1.18170699119,1.51667581836
"In a small bowl combine flour, baking soda and salt; set aside.

",5,-0.691154503637,0.33795237283
"In a large bowl cream butter, sugar and brown sugar until light.",5,-1.17647793661,0.288819655038
Beat in eggs and vanilla until smooth.,4,-0.824044668768,-0.327339984271
Gradually add flour mixture until combined.,5,-0.916836472705,0.518237864379
"Stir in chips and walnuts.

",3,-0.835503350013,0.399997004826
Drop by well-rounded teaspoonfuls onto ungreased cookie sheets.,6,0.60081747114,0.388068230249
"Bake 8-10 minutes or until golden brown.

",1,0.562869826825,0.201122985389
The Original Chocolate Chip Pan Cookie: Prepare dough as directed.,6,-0.10629205126,0.244108662985
Spread evenly into greased 10x15xinch pan.,6,0.111588709201,0.959585415802
Bake at 375F for 20-25 minutes.,1,1.20472322066,-0.0204167380922
"Cool before cutting into 48 two-inch bars.
",0,0.674822140026,-0.421243494598
"Preheat the oven to 375F. Lightly grease (or line with parchment) two baking sheets.
",6,0.533444270478,0.69445389128
"In a large bowl, combine the sugars, butter, shortening, salt, vanilla and almond extracts, vinegar, and baking soda, beating until smooth and creamy.
",5,-1.0413375126,0.250583737455
"Beat in the egg, again beating until smooth.",4,-0.271613044194,-0.870652525638
"Scrape the bottom and sides of the bowl with a spatula to make sure everything is thoroughly combined.
",0,0.102375947015,-0.665100632307
"Mix in the flour, then the chips.
",4,-0.487224176998,-0.19948420837
"Use a spoon (or a tablespoon cookie scoop) to scoop 1 1/4"" balls of dough onto the prepared baking sheets, leaving 2"" between them on all sides; they'll spread.
",6,0.151530293798,-0.0586658420708
"Bake the cookies for 11 to 12 minutes, until their edges are chestnut brown and their tops are light golden brown, almost blonde.
",0,0.124578795321,-0.395232576478
"Remove the cookies from the oven, and cool on the pan until they've set enough to move without breaking.",0,0.324743751239,-0.791927998573
"Repeat with the remaining dough.
",0,0.235786325093,-0.16936877157
"In a large bowl, whisk together the cake flour, bread flour, baking powder, baking soda, and coarse salt.",5,-1.15379000227,0.83233721226
Set aside.,0,0.497541305095,-0.854369939341
"In a large bowl or stand mixer, cream the butter and sugars until light and fluffy.",4,-0.625077374566,-0.0942931111445
"Add the eggs, one at a time, to the butter/sugar mixture and beat well.",4,-0.354799425859,-0.464341749093
"Add the vanilla and mix thoroughly, scraping down the sides of the bowl as you go.",4,-0.272179515425,-0.672112051141
"Add the flour mixture gradually, beating until just combined, 5 to 10 seconds.",4,-0.0499401456115,-0.253624837713
Fold in the chocolate using a spatula.,4,-0.190219380307,-0.152180492463
"Press a piece of plastic wrap against the surface of the dough and refrigerate for at least 24 hours, or up to 72 hours.",0,0.636857807179,-0.515651996751
"When you're ready to bake, preheat the oven to 350 F. Scoop large spoonfuls of dough onto a parchment-lined baking sheet (I did about 1/cup spoonfuls).",6,0.441530613526,0.383613968426
"Sprinkle with the flaky sea salt and bake for 13 to 15 minutes, or until the edges are just beginning to brown and the middle still looks soft.",0,0.089294782401,-0.51713617302
"Remove from the oven and let cool for a few minutes before transferring to a wire rack to finish cooling.
",0,0.674266551679,-0.602609448511
"Heat oven to 375 F. Sift flour, baking soda, and salt.",5,-0.42944391135,1.27688770836
Set aside.,0,0.497541305095,-0.854369939341
Mix together chocolate chips and chopped nuts.,3,-1.37847848334,0.463577714298
Set aside.,0,0.497541305095,-0.854369939341
"All medium speed unless otherwise noted: In a standing mixer, with the paddle attachment, cream the butter and sugars until well mixed and light.",4,-0.165288111022,-0.508894744757
Scrape down the sides.,0,0.338434016574,-0.630313865904
Add one egg.,4,-0.431345861363,-0.264744791762
Mix for 5 seconds.,1,0.536477619937,-0.348352660044
Scrape down the sides.,0,0.338434016574,-0.630313865904
Add second egg.,4,-0.278781526647,-0.158909327425
Mix for 5 seconds.,1,0.536477619937,-0.348352660044
Scrape down the sides.,0,0.338434016574,-0.630313865904
Add vanilla.,3,-1.1486270104,0.331899443341
Mix for 5 seconds.,1,0.536477619937,-0.348352660044
Scrape down the sides.,0,0.338434016574,-0.630313865904
"You're going to add the sifted flour mixture in 4 batches, stopping before adding the final batch.",4,-0.110499060844,-0.351330319937
"For the first 3 batches, mix at low speed just to combine, scraping down the sides between each addition.",0,0.227864597352,-0.710668181222
"When you get to the final batch of flour, add the chocolate chip/nut mixture.",4,-0.246038777355,-0.277749268796
They will get a bit crushed.,0,0.0552035782381,-1.32307339353
That's okay.,0,0.400183238524,-1.44844179155
Mix until there's barely a trace of flour visible.,4,-0.167831925809,-0.55340609631
Don't over-mix.,0,0.222763548795,-1.00494504392
"Sometimes, it's better to be safe and do the final bit of mixing by hand.",0,0.237531506082,-1.32457303836
Set up a sheet pan with a silpat or parchment paper.,6,0.564198237252,0.291104448389
Bake one tray at a time or they will all cook at different rates.,0,0.550783959986,-0.770843114443
"Make them spherical, not flat.",0,0.34163651819,-0.847101596597
The cookie size is up to you.,0,0.53011474102,-0.889541696735
"I find the bigger they are, the better ratio you have between gooey interior and crisp exterior.",0,0.184504407804,-1.09185249692
2 ounces is about right for that.,0,0.441456359161,-0.749384855196
Leave a few inches between the raw cookies.,0,0.172251149266,-0.618985002001
Place sheet pan in the oven.,6,0.509529441917,0.43695274907
They cook very fast at this temp.,0,0.555108025678,-0.796367563606
I never set a timer.,0,0.734532952352,-1.12534814763
I just hang around the oven and drink tea.,0,0.0377882137438,-0.602597067692
They're done when they're brown and crispy on the outer border and raw in the very middle (8 to 10 minutes).,0,0.347505408198,-0.871080970838
Remove sheet pan.,6,0.556700241232,0.866720125789
"Allow to cool for a few minutes, then, with a spatula, transfer cookies to a cookie rack to cool.",0,0.365476477018,-0.605517739067
"If you're not going to eat them right away, they should be frozen.",0,0.355723159338,-1.50060620334
"If you're not baking them off right away, portion them out with an ice cream scoop, place them on a sheet pan, and freeze.",0,0.120665564371,-0.662840616731
"Once firm, store them in a Ziploc bag.",0,0.156896360334,-0.679646292272
"Works great to bake them off when they're frozen.
",0,0.352079214432,-0.906635330454
Center a rack in the oven and preheat the oven to 375 F. Line two baking sheets with parchment or silicone mats.,6,0.581702935379,0.517107330227
"Whisk together the flour, salt, and baking soda.",5,-1.17600751911,0.789760718887
"Working with a stand mixer, preferably fitted with a paddle attachment, or with a hand mixer in a large bowl, beat the butter on medium speed for about 1 minute, until smooth.",4,0.0997719527682,-0.485992268846
"Add the sugars and beat for another 2 minutes or so, until well blended.",4,-0.0788282133553,-0.730755689532
Beat in the vanilla.,4,-0.638128441288,-0.698064482374
"Add the eggs one at a time, beating for 1 minute after each egg goes in.",0,0.150669250815,-0.832343593391
"Reduce the mixer speed to low and add the dry ingredients in 3 portions, mixing only until each addition is incorporated.",4,-0.00650920712543,-0.501765246299
"On low speed, or by hand with a rubber spatula, mix in the chocolate and nuts.",4,-0.177927887645,-0.474204733136
(The dough can be covered and refrigerated for up to 3 days or frozen.,0,0.371140476188,-0.454073245084
"If you'd like, you can freeze rounded tablespoonfuls of dough, ready for baking.",0,0.204338212864,-0.554586360544
"Freeze the mounds on a lined baking sheet, then bag them when they're solid.",0,0.195701498769,-0.531916317518
There's no need to defrost before bakingjust add a minute or two to the baking time.),0,0.525415679842,-0.769675209703
"Spoon the dough by slightly rounded tablespoonfuls onto the baking sheets, leaving about 2 inches between spoonfuls.",6,0.170689248994,0.266071852618
"Bake the cookiesone sheet at a time and rotating the sheet at the midway pointfor 10 to 12 minutes, or until they are brown at the edges and golden in the center; they may still be a little soft in the middle, and that's just fine.",0,0.409124538037,-0.910173009095
"Pull the sheet from the oven and allow the cookies to rest for 1 minute, then carefully, using a wide metal spatula, transfer them to the racks to cool to room temperature.",0,0.502851683391,-0.560800045885
"Repeat with the remainder of the dough, cooling the baking sheets between batches.
",6,0.181682448703,-0.002656083705
"Whisk both flours, the baking soda, nutmeg, and coriander together.",5,-1.15446186266,0.627669918548
"Working with a stand mixer fitted with the paddle attachment, or in a large bowl with a hand mixer, beat the butter, both sugars, and the salt together on medium speed until smooth, about 3 minutes.",4,-0.0790971829186,-0.481546826301
"One by one, add the eggs and beat for 1 minute after each goes in.",0,0.192437097543,-0.981025412172
Beat in the vanilla.,4,-0.638128441288,-0.698064482374
"Turn the mixer off, add the dry ingredients all at once and pulse to begin the blending, then mix on low speed until the dough comes together and the flour has disappeared.",4,-0.122120345047,-0.625535796231
Add the chocolate and incorporate on low speed or mix in by hand with a sturdy flexible spatula.,4,-0.0129542898478,-0.537607059901
Wrap the dough in plastic and refrigerate it for at least 1 hour.,0,0.407580108824,-0.265792131907
Position the racks to divide the oven into thirds and preheat it to 375 F. Line two baking sheets with parchment paper or silicone baking mats.,6,0.482256698631,0.376926996781
"Using a tablespoon, scoop out level portions of dough.",6,-0.150267004505,0.132898171332
Roll each tablespoon of dough between your palms to make a ball and place the balls at least 2 inches apart on the lined baking sheets.,0,0.27263434478,-0.262871000003
"Bake for 9 to 11 minutes, rotating the pans top to bottom and front to back after 6 minutes, or until the cookies have spread, puffed a little, turned a light golden brown, and feel only just set around the edges.",0,0.358680799983,-0.657909138502
Transfer the baking sheets to racks and let the cookies rest on the sheets for at least 5 minutes before letting them onto the racks to cool to just warm or room temperature.,0,0.573010517604,-0.591672627775
"Repeat with the remaining dough, being certain to use cool baking sheets.
 ",0,0.195705154962,-0.282874265829
Adjust oven rack to middle position and heat oven to 375 degrees.,2,0.999050885527,0.645747040907
Line 2 large,0,0.59962898385,-0.378573490002
